"NetworkId","EventID","CreatedLOcalDateTime","VehicleType","Color",
"WC",68205,28/03/16 15:02,"Car","Silver",
"WC",68207,28/03/16 15:13,"Car","Other",
"WC",68209,28/03/16 15:49,"Car","White",
"WC",68210,28/03/16 16:09,"Minibus","White",
"WC",68213,28/03/16 17:03,"LDV","Silver",
"WC",68214,28/03/16 17:18,"Car","Black",
"WC",68215,28/03/16 17:21,"Car","Red",
"WC",68216,28/03/16 17:57,"Car","Other",
"WC",68220,28/03/16 19:07,"Car","Other",
"WC",68221,28/03/16 20:47,"Minibus","Other",
"WC",68222,28/03/16 20:51,"Car","Other",
"WC",68223,29/03/16 00:02,"Taxi","Other",
"WC",68224,29/03/16 00:38,"Taxi","Other",
"WC",68226,29/03/16 03:31,"Car","Beige",
"WC",68232,29/03/16 07:21,"LDV","White",
"WC",68232,29/03/16 07:21,"Car","White",
"WC",68232,29/03/16 07:21,"Car","White",
"WC",68235,29/03/16 08:07,"Car","White",
"WC",68237,29/03/16 08:40,"Truck","Other",
"WC",68239,29/03/16 09:13,"LDV","Other",
"WC",68241,29/03/16 09:27,"LDV","White",
"WC",68242,29/03/16 09:27,"Truck","White",
"WC",68242,29/03/16 09:27,"Truck","White",
"WC",68243,29/03/16 09:29,"Minibus","White",
"WC",68244,29/03/16 10:18,"Truck","White",
"WC",68245,29/03/16 10:18,"Car","Black",
"WC",68247,29/03/16 11:18,"LDV","White",
"WC",68247,29/03/16 11:18,"Taxi","White",
"WC",68250,29/03/16 11:52,"LDV","White",
"WC",68251,29/03/16 11:54,"Truck","Other",
"WC",68254,29/03/16 12:41,"Car","White",
"WC",68258,29/03/16 13:30,"Truck","White",
"WC",68259,29/03/16 13:40,"Car","Other",
"WC",68261,29/03/16 13:42,"Car","White",
"WC",68262,29/03/16 13:45,"Car","Silver",
"WC",68263,29/03/16 13:45,"LDV","White",
"WC",68265,29/03/16 13:52,"Car","White",
"WC",68267,29/03/16 13:57,"Minibus","White",
"WC",68268,29/03/16 14:01,"LDV","White",
"WC",68272,29/03/16 14:19,"Minibus","White",
"WC",68273,29/03/16 14:22,"Truck","Red",
"WC",68275,29/03/16 14:37,"Car","Other",
"WC",68275,29/03/16 14:37,"Car","Other",
"WC",68275,29/03/16 14:37,"Car","Other",
"WC",68276,29/03/16 14:41,"Bus","White",
"WC",68277,29/03/16 14:42,"LDV","Silver",
"WC",68280,29/03/16 15:05,"LDV","Silver",
"WC",68284,29/03/16 15:34,"Car","Other",
"WC",68286,29/03/16 15:51,"LDV","Red",
"WC",68287,29/03/16 16:05,"Car","Silver",
"WC",68290,29/03/16 16:41,"Truck","White",
"WC",68292,29/03/16 16:49,"Car","Red",
"WC",68294,29/03/16 17:24,"Car","Red",
"WC",68295,29/03/16 17:25,"Car","Other",
"WC",68295,29/03/16 17:25,"Car","White",
"WC",68297,29/03/16 17:29,"Truck","Other",
"WC",68298,29/03/16 17:39,"Car","Black",
"WC",68300,29/03/16 18:03,"Truck","White",
"WC",68301,29/03/16 18:27,"Car","White",
"WC",68303,29/03/16 18:54,"Truck","White",
"WC",68305,29/03/16 19:13,"LDV","White",
"WC",68307,29/03/16 22:56,"Car","White",
"WC",68307,29/03/16 22:56,"LDV","White",
"WC",68308,30/03/16 06:00,"LDV","Other",
"WC",68309,30/03/16 06:11,"Bus","Other",
"WC",68309,30/03/16 06:11,"Car","Other",
"WC",68312,30/03/16 06:49,"Car","Other",
"WC",68312,30/03/16 06:49,"Bus","Other",
"WC",68314,30/03/16 07:00,"Car","Black",
"WC",68317,30/03/16 07:43,"Car","Silver",
"WC",68318,30/03/16 08:09,"Car","Other",
"WC",68319,30/03/16 08:36,"LDV","White",
"WC",68320,30/03/16 08:37,"Motorcycle","Red",
"WC",68320,30/03/16 08:37,"Car","Silver",
"WC",68321,30/03/16 08:46,"LDV","White",
"WC",68322,30/03/16 08:54,"LDV","White",
"WC",68322,30/03/16 08:54,"Car","White",
"WC",68323,30/03/16 08:58,"LDV","White",
"WC",68327,30/03/16 09:26,"Minibus","White",
"WC",68330,30/03/16 09:53,"Car","Silver",
"WC",68330,30/03/16 09:53,"Car","Other",
"WC",68330,30/03/16 09:53,"Minibus","White",
"WC",68331,30/03/16 10:08,"Car","Black",
"WC",68331,30/03/16 10:08,"Car","White",
"WC",68333,30/03/16 10:30,"Truck","Other",
"WC",68333,30/03/16 10:30,"LDV","White",
"WC",68334,30/03/16 10:47,"Car","Red",
"WC",68336,30/03/16 11:20,"Car","Silver",
"WC",68336,30/03/16 11:20,"Car","White",
"WC",68338,30/03/16 12:05,"Car","White",
"WC",68339,30/03/16 12:28,"Car","Silver",
"WC",68340,30/03/16 12:30,"LDV","Other",
"WC",68340,30/03/16 12:30,"Other","Other",
"WC",68342,30/03/16 13:16,"Minibus","White",
"WC",68343,30/03/16 13:18,"LDV","White",
"WC",68345,30/03/16 13:23,"Minibus","White",
"WC",68347,30/03/16 13:28,"Truck","White",
"WC",68348,30/03/16 13:33,"Car","White",
"WC",68351,30/03/16 13:39,"Truck","White",
"WC",68353,30/03/16 13:52,"Truck","Other",
"WC",68355,30/03/16 13:58,"Car","Black",
"WC",68355,30/03/16 13:58,"LDV","White",
"WC",68356,30/03/16 14:07,"LDV","Black",
"WC",68357,30/03/16 14:07,"Car","White",
"WC",68358,30/03/16 14:20,"Truck","White",
"WC",68359,30/03/16 14:33,"Truck","Red",
"WC",68360,30/03/16 14:38,"Truck","Blue",
"WC",68361,30/03/16 14:43,"Bus","White",
"WC",68362,30/03/16 14:59,"LDV","White",
"WC",68362,30/03/16 14:59,"LDV","White",
"WC",68363,30/03/16 15:04,"Truck","White",
"WC",68364,30/03/16 15:09,"Car","Blue",
"WC",68365,30/03/16 15:11,"LDV","Red",
"WC",68366,30/03/16 15:25,"Truck","Other",
"WC",68367,30/03/16 15:25,"Minibus","White",
"WC",68370,30/03/16 15:41,"Truck","Other",
"WC",68373,30/03/16 16:02,"Car","White",
"WC",68374,30/03/16 16:12,"Minibus","White",
"WC",68376,30/03/16 16:16,"Truck","Other",
"WC",68377,30/03/16 16:17,"LDV","White",
"WC",68381,30/03/16 16:29,"Car","White",
"WC",68381,30/03/16 16:29,"Car","Black",
"WC",68382,30/03/16 16:34,"Truck","Other",
"WC",68383,30/03/16 16:45,"Car","Silver",
"WC",68384,30/03/16 16:46,"LDV","White",
"WC",68385,30/03/16 16:59,"LDV","White",
"WC",68388,30/03/16 17:04,"LDV","White",
"WC",68388,30/03/16 17:04,"Car","White",
"WC",68392,30/03/16 18:08,"Car","White",
"WC",68396,30/03/16 19:44,"LDV","White",
"WC",68396,30/03/16 19:44,"Car","White",
"WC",68397,30/03/16 19:51,"Car","Other",
"WC",68397,30/03/16 19:51,"Car","Other",
"WC",68398,30/03/16 20:03,"Car","Other",
"WC",68398,30/03/16 20:03,"Car","Silver",
"WC",68399,30/03/16 20:27,"LDV","White",
"WC",68400,30/03/16 20:30,"Car","Other",
"WC",68401,30/03/16 20:46,"Car","Other",
"WC",68401,30/03/16 20:46,"Minibus","Green",
"WC",68401,30/03/16 20:46,"Car","Other",
"WC",68402,30/03/16 21:16,"Minibus","Other",
"WC",68405,30/03/16 22:18,"Car","Other",
"WC",68406,30/03/16 22:27,"Car","Other",
"WC",68407,30/03/16 22:29,"Car","Other",
"WC",68408,30/03/16 22:32,"LDV","Other",
"WC",68409,31/03/16 01:19,"Minibus","White",
"WC",68410,31/03/16 02:54,"Minibus","White",
"WC",68412,31/03/16 04:14,"Taxi","Other",
"WC",68413,31/03/16 04:19,"Truck","Other",
"WC",68414,31/03/16 05:12,"Car","Other",
"WC",68415,31/03/16 05:35,"Taxi","Other",
"WC",68418,31/03/16 06:49,"Taxi","White",
"WC",68420,31/03/16 07:12,"Car","Other",
"WC",68420,31/03/16 07:12,"Car","Other",
"WC",68422,31/03/16 07:20,"Car","Silver",
"WC",68422,31/03/16 07:20,"Car","White",
"WC",68422,31/03/16 07:20,"Car","Silver",
"WC",68424,31/03/16 07:40,"Car","Other",
"WC",68426,31/03/16 07:57,"Motorcycle","Other",
"WC",68427,31/03/16 08:15,"Truck","Other",
"WC",68429,31/03/16 08:30,"Minibus","White",
"WC",68430,31/03/16 08:39,"Car","White",
"WC",68431,31/03/16 08:41,"Minibus","White",
"WC",68432,31/03/16 08:52,"LDV","Silver",
"WC",68436,31/03/16 09:08,"LDV","White",
"WC",68438,31/03/16 09:27,"Truck","White",
"WC",68442,31/03/16 09:55,"Car","Silver",
"WC",68444,31/03/16 10:18,"LDV","White",
"WC",68448,31/03/16 11:49,"LDV","White",
"WC",68448,31/03/16 11:49,"LDV","White",
"WC",68452,31/03/16 12:08,"Car","White",
"WC",68454,31/03/16 12:20,"Truck","Black",
"WC",68454,31/03/16 12:20,"LDV","Black",
"WC",68455,31/03/16 12:28,"Car","Other",
"WC",68455,31/03/16 12:28,"LDV","White",
"WC",68457,31/03/16 12:48,"Car","White",
"WC",68459,31/03/16 13:28,"LDV","White",
"WC",68460,31/03/16 13:30,"LDV","White",
"WC",68461,31/03/16 13:36,"Car","White",
"WC",68463,31/03/16 13:42,"Car","Red",
"WC",68464,31/03/16 13:44,"LDV","Other",
"WC",68464,31/03/16 13:44,"Other","Other",
"WC",68466,31/03/16 13:51,"LDV","White",
"WC",68473,31/03/16 14:15,"Truck","White",
"WC",68476,31/03/16 14:32,"LDV","White",
"WC",68481,31/03/16 14:46,"LDV","White",
"WC",68483,31/03/16 14:56,"Car","Black",
"WC",68485,31/03/16 15:01,"Car","Black",
"WC",68486,31/03/16 15:08,"Truck","White",
"WC",68488,31/03/16 15:28,"LDV","White",
"WC",68490,31/03/16 15:49,"Minibus","White",
"WC",68491,31/03/16 16:01,"Truck","White",
"WC",68492,31/03/16 16:06,"Car","Silver",
"WC",68493,31/03/16 16:11,"Car","Other",
"WC",68496,31/03/16 16:42,"Taxi","White",
"WC",68498,31/03/16 17:21,"Other","Other",
"WC",68499,31/03/16 17:22,"Car","White",
"WC",68500,31/03/16 17:28,"LDV","White",
"WC",68503,31/03/16 18:07,"LDV","White",
"WC",68504,31/03/16 18:16,"Car","Other",
"WC",68505,31/03/16 18:17,"Car","White",
"WC",68505,31/03/16 18:17,"LDV","White",
"WC",68505,31/03/16 18:17,"Car","Black",
"WC",68508,31/03/16 20:37,"Car","Other",
"WC",68509,31/03/16 21:12,"Car","Other",
"WC",68510,01/04/16 01:05,"Car","White",
"WC",68512,01/04/16 03:10,"Car","Other",
"WC",68514,01/04/16 05:58,"Car","Other",
"WC",68515,01/04/16 06:02,"LDV","Other",
"WC",68515,01/04/16 06:02,"Car","Other",
"WC",68517,01/04/16 06:15,"Truck","Other",
"WC",68519,01/04/16 06:30,"LDV","Other",
"WC",68521,01/04/16 06:53,"LDV","White",
"WC",68522,01/04/16 07:04,"Car","Silver",
"WC",68527,01/04/16 07:28,"Truck","White",
"WC",68528,01/04/16 07:36,"Taxi","Other",
"WC",68529,01/04/16 07:42,"LDV","White",
"WC",68530,01/04/16 07:49,"Car","Red",
"WC",68531,01/04/16 08:11,"LDV","White",
"WC",68532,01/04/16 08:19,"LDV","Blue",
"WC",68533,01/04/16 08:27,"Car","Black",
"WC",68533,01/04/16 08:27,"Car","White",
"WC",68535,01/04/16 08:34,"Truck","White",
"WC",68536,01/04/16 08:39,"Truck","Other",
"WC",68537,01/04/16 08:42,"LDV","White",
"WC",68538,01/04/16 08:51,"Truck","White",
"WC",68538,01/04/16 08:51,"Car","Silver",
"WC",68540,01/04/16 09:12,"Taxi","White",
"WC",68540,01/04/16 09:12,"Taxi","White",
"WC",68540,01/04/16 09:12,"Taxi","White",
"WC",68542,01/04/16 09:17,"Car","Other",
"WC",68544,01/04/16 09:31,"Truck","Black",
"WC",68545,01/04/16 09:36,"Truck","Other",
"WC",68546,01/04/16 09:44,"Car","White",
"WC",68546,01/04/16 09:44,"Car","Other",
"WC",68547,01/04/16 10:06,"LDV","White",
"WC",68547,01/04/16 10:06,"LDV","White",
"WC",68549,01/04/16 10:17,"Truck","White",
"WC",68549,01/04/16 10:17,"Truck","White",
"WC",68551,01/04/16 10:28,"Truck","Other",
"WC",68552,01/04/16 10:50,"Car","Other",
"WC",68555,01/04/16 11:14,"Car","Red",
"WC",68558,01/04/16 11:28,"Car","Black",
"WC",68560,01/04/16 12:01,"Truck","Other",
"WC",68561,01/04/16 12:06,"Car","Other",
"WC",68561,01/04/16 12:06,"Truck","Other",
"WC",68562,01/04/16 12:09,"Truck","White",
"WC",68563,01/04/16 12:14,"Truck","White",
"WC",68564,01/04/16 12:32,"LDV","Silver",
"WC",68567,01/04/16 12:38,"LDV","Other",
"WC",68570,01/04/16 13:18,"Car","Red",
"WC",68571,01/04/16 13:24,"LDV","Green",
"WC",68571,01/04/16 13:24,"Truck","Other",
"WC",68572,01/04/16 13:36,"LDV","White",
"WC",68573,01/04/16 13:37,"Car","White",
"WC",68574,01/04/16 13:45,"Car","White",
"WC",68578,01/04/16 14:06,"Car","Other",
"WC",68579,01/04/16 14:08,"Car","Other",
"WC",68580,01/04/16 14:34,"LDV","White",
"WC",68582,01/04/16 14:36,"Car","Other",
"WC",68583,01/04/16 14:50,"LDV","White",
"WC",68584,01/04/16 15:04,"Car","White",
"WC",68586,01/04/16 15:11,"LDV","White",
"WC",68587,01/04/16 15:14,"Car","Silver",
"WC",68588,01/04/16 15:26,"Car","Other",
"WC",68589,01/04/16 15:32,"Car","White",
"WC",68590,01/04/16 16:02,"Car","Green",
"WC",68592,01/04/16 16:04,"Truck","White",
"WC",68593,01/04/16 16:07,"Car","Other",
"WC",68593,01/04/16 16:07,"Car","Other",
"WC",68594,01/04/16 16:13,"LDV","White",
"WC",68595,01/04/16 16:18,"Car","Other",
"WC",68595,01/04/16 16:18,"Car","Other",
"WC",68599,01/04/16 16:40,"Car","White",
"WC",68599,01/04/16 16:40,"Taxi","White",
"WC",68600,01/04/16 16:50,"Car","White",
"WC",68602,01/04/16 17:16,"Car","Silver",
"WC",68602,01/04/16 17:16,"Car","Silver",
"WC",68603,01/04/16 17:22,"Truck","Other",
"WC",68604,01/04/16 17:48,"Truck","White",
"WC",68604,01/04/16 17:48,"Truck","White",
"WC",68605,01/04/16 17:54,"LDV","White",
"WC",68606,01/04/16 18:22,"Truck","White",
"WC",68608,01/04/16 18:37,"Car","White",
"WC",68609,01/04/16 18:39,"Car","Other",
"WC",68610,01/04/16 18:47,"Car","Blue",
"WC",68612,01/04/16 18:55,"Truck","Other",
"WC",68614,01/04/16 19:22,"Truck","Other",
"WC",68614,01/04/16 19:22,"Truck","White",
"WC",68615,01/04/16 20:05,"Car","Other",
"WC",68615,01/04/16 20:05,"Car","Other",
"WC",68616,01/04/16 20:13,"Other","Other",
"WC",68618,01/04/16 20:33,"Car","Green",
"WC",68619,01/04/16 20:44,"LDV","White",
"WC",68619,01/04/16 20:44,"Car","Black",
"WC",68620,01/04/16 20:45,"LDV","Other",
"WC",68621,01/04/16 21:40,"Car","Other",
"WC",68622,01/04/16 22:54,"Car","Other",
"WC",68623,02/04/16 02:51,"Car","White",
"WC",68624,02/04/16 04:57,"Car","White",
"WC",68625,02/04/16 06:24,"Car","Silver",
"WC",68626,02/04/16 07:16,"Car","White",
"WC",68627,02/04/16 07:25,"Car","Blue",
"WC",68627,02/04/16 07:25,"Car","Red",
"WC",68628,02/04/16 07:47,"LDV","White",
"WC",68631,02/04/16 08:31,"LDV","White",
"WC",68632,02/04/16 09:49,"Car","Red",
"WC",68633,02/04/16 11:01,"Car","Silver",
"WC",68635,02/04/16 11:48,"Car","White",
"WC",68636,02/04/16 12:03,"Car","Blue",
"WC",68637,02/04/16 12:07,"Car","Black",
"WC",68637,02/04/16 12:07,"Car","Silver",
"WC",68637,02/04/16 12:07,"Car","White",
"WC",68637,02/04/16 12:07,"LDV","Red",
"WC",68638,02/04/16 12:18,"Car","Silver",
"WC",68638,02/04/16 12:18,"LDV","Silver",
"WC",68639,02/04/16 12:32,"LDV","White",
"WC",68640,02/04/16 12:43,"Car","Silver",
"WC",68641,02/04/16 13:30,"Car","White",
"WC",68643,02/04/16 13:50,"LDV","White",
"WC",68644,02/04/16 13:52,"Truck","White",
"WC",68645,02/04/16 14:57,"Car","White",
"WC",68647,02/04/16 15:41,"Car","White",
"WC",68647,02/04/16 15:41,"Car","Silver",
"WC",68648,02/04/16 16:24,"LDV","White",
"WC",68649,02/04/16 16:25,"Car","Silver",
"WC",68652,02/04/16 19:00,"Car","White",
"WC",68653,02/04/16 19:09,"Car","Other",
"WC",68654,02/04/16 19:33,"Car","Other",
"WC",68655,02/04/16 20:46,"Car","Silver",
"WC",68655,02/04/16 20:46,"Minibus","White",
"WC",68656,02/04/16 21:11,"Car","Beige",
"WC",68657,02/04/16 21:51,"Car","Silver",
"WC",68658,02/04/16 22:32,"Car","Black",
"WC",68658,02/04/16 22:32,"Car","Red",
"WC",68658,02/04/16 22:32,"Car","White",
"WC",68660,03/04/16 00:01,"Car","Beige",
"WC",68661,03/04/16 00:01,"Car","Other",
"WC",68661,03/04/16 00:01,"Car","White",
"WC",68662,03/04/16 00:09,"Car","Beige",
"WC",68663,03/04/16 00:36,"Car","Other",
"WC",68664,03/04/16 01:52,"Car","Other",
"WC",68666,03/04/16 02:49,"Car","Other",
"WC",68666,03/04/16 02:49,"Car","Other",
"WC",68667,03/04/16 04:45,"Car","White",
"WC",68668,03/04/16 04:48,"Car","Other",
"WC",68669,03/04/16 05:11,"LDV","Other",
"WC",68670,03/04/16 05:18,"Car","Other",
"WC",68671,03/04/16 05:29,"Car","Other",
"WC",68672,03/04/16 05:41,"Car","Silver",
"WC",68673,03/04/16 06:06,"Car","Other",
"WC",68674,03/04/16 06:23,"LDV","White",
"WC",68675,03/04/16 06:55,"LDV","White",
"WC",68676,03/04/16 07:16,"LDV","Other",
"WC",68677,03/04/16 07:40,"LDV","White",
"WC",68679,03/04/16 07:42,"Car","Other",
"WC",68679,03/04/16 07:42,"Car","Red",
"WC",68680,03/04/16 07:47,"LDV","White",
"WC",68683,03/04/16 08:26,"LDV","White",
"WC",68683,03/04/16 08:26,"LDV","Blue",
"WC",68685,03/04/16 09:14,"Taxi","Beige",
"WC",68689,03/04/16 10:26,"Car","White",
"WC",68691,03/04/16 11:10,"Car","White",
"WC",68691,03/04/16 11:10,"Car","White",
"WC",68692,03/04/16 11:27,"Taxi","Other",
"WC",68693,03/04/16 11:28,"LDV","White",
"WC",68694,03/04/16 11:35,"LDV","White",
"WC",68695,03/04/16 11:49,"Car","Black",
"WC",68697,03/04/16 12:05,"Car","White",
"WC",68699,03/04/16 12:09,"Car","White",
"WC",68700,03/04/16 12:13,"Car","White",
"WC",68701,03/04/16 13:01,"Taxi","White",
"WC",68703,03/04/16 13:21,"LDV","White",
"WC",68703,03/04/16 13:21,"Taxi","White",
"WC",68704,03/04/16 13:22,"Truck","White",
"WC",68706,03/04/16 13:26,"Car","Silver",
"WC",68707,03/04/16 13:46,"Car","Other",
"WC",68708,03/04/16 13:55,"Car","White",
"WC",68710,03/04/16 14:19,"Car","White",
"WC",68712,03/04/16 14:46,"Car","Other",
"WC",68712,03/04/16 14:46,"Car","Other",
"WC",68713,03/04/16 14:59,"Car","Black",
"WC",68715,03/04/16 15:25,"Taxi","White",
"WC",68716,03/04/16 15:28,"Taxi","White",
"WC",68717,03/04/16 15:27,"LDV","Other",
"WC",68718,03/04/16 15:39,"Car","Other",
"WC",68719,03/04/16 15:44,"Taxi","White",
"WC",68720,03/04/16 16:29,"Car","Other",
"WC",68721,03/04/16 16:33,"Car","Beige",
"WC",68724,03/04/16 17:34,"Car","Other",
"WC",68724,03/04/16 17:34,"Car","Other",
"WC",68725,03/04/16 17:45,"Car","Green",
"WC",68726,03/04/16 18:35,"Car","White",
"WC",68727,03/04/16 18:35,"Car","Black",
"WC",68728,03/04/16 18:51,"Car","Other",
"WC",68729,03/04/16 20:03,"Car","Other",
"WC",68730,03/04/16 20:06,"Car","Other",
"WC",68732,03/04/16 21:14,"Car","Other",
"WC",68733,03/04/16 21:19,"Car","Other",
"WC",68735,04/04/16 01:28,"Car","Other",
"WC",68737,04/04/16 03:48,"Car","Other",
"WC",68739,04/04/16 05:53,"Car","White",
"WC",68740,04/04/16 05:59,"LDV","Other",
"WC",68742,04/04/16 06:17,"Car","Other",
"WC",68744,04/04/16 06:32,"Taxi","White",
"WC",68745,04/04/16 06:38,"LDV","Other",
"WC",68746,04/04/16 06:40,"Truck","White",
"WC",68751,04/04/16 07:14,"Car","White",
"WC",68752,04/04/16 07:24,"Car","Green",
"WC",68754,04/04/16 07:28,"Car","White",
"WC",68754,04/04/16 07:28,"Car","Other",
"WC",68755,04/04/16 07:32,"LDV","White",
"WC",68756,04/04/16 07:36,"Minibus","White",
"WC",68757,04/04/16 07:39,"LDV","White",
"WC",68757,04/04/16 07:39,"LDV","White",
"WC",68758,04/04/16 07:47,"Car","White",
"WC",68759,04/04/16 07:50,"Car","White",
"WC",68760,04/04/16 08:10,"Truck","White",
"WC",68761,04/04/16 08:14,"Car","White",
"WC",68763,04/04/16 08:28,"Truck","Other",
"WC",68764,04/04/16 08:36,"LDV","White",
"WC",68765,04/04/16 08:49,"LDV","White",
"WC",68765,04/04/16 08:49,"Car","Silver",
"WC",68768,04/04/16 09:05,"Truck","Other",
"WC",68769,04/04/16 09:15,"LDV","White",
"WC",68770,04/04/16 09:19,"Car","White",
"WC",68773,04/04/16 09:34,"LDV","White",
"WC",68774,04/04/16 09:38,"LDV","White",
"WC",68775,04/04/16 09:38,"Car","White",
"WC",68776,04/04/16 09:45,"Truck","Other",
"WC",68782,04/04/16 10:25,"LDV","White",
"WC",68785,04/04/16 10:58,"Truck","White",
"WC",68786,04/04/16 11:03,"Car","Black",
"WC",68787,04/04/16 11:12,"Car","Silver",
"WC",68788,04/04/16 11:14,"LDV","White",
"WC",68789,04/04/16 11:19,"Car","White",
"WC",68791,04/04/16 11:31,"Truck","Other",
"WC",68792,04/04/16 11:46,"LDV","White",
"WC",68793,04/04/16 12:16,"Car","Other",
"WC",68793,04/04/16 12:16,"Car","Silver",
"WC",68795,04/04/16 12:21,"LDV","White",
"WC",68795,04/04/16 12:21,"Car","Other",
"WC",68796,04/04/16 12:24,"Car","Silver",
"WC",68796,04/04/16 12:24,"LDV","White",
"WC",68797,04/04/16 12:34,"Car","Silver",
"WC",68800,04/04/16 12:59,"Car","Other",
"WC",68802,04/04/16 13:10,"Car","Silver",
"WC",68805,04/04/16 13:35,"Truck","White",
"WC",68807,04/04/16 13:38,"Truck","White",
"WC",68811,04/04/16 14:07,"Car","Blue",
"WC",68812,04/04/16 14:10,"LDV","White",
"WC",68814,04/04/16 14:23,"Truck","White",
"WC",68817,04/04/16 14:32,"Car","Silver",
"WC",68820,04/04/16 14:39,"Car","Other",
"WC",68823,04/04/16 14:56,"Minibus","White",
"WC",68824,04/04/16 14:58,"Car","White",
"WC",68825,04/04/16 15:06,"Bus","White",
"WC",68828,04/04/16 15:30,"LDV","Other",
"WC",68832,04/04/16 16:05,"Car","Silver",
"WC",68833,04/04/16 16:19,"Truck","Yellow",
"WC",68837,04/04/16 16:39,"Truck","White",
"WC",68837,04/04/16 16:39,"LDV","Red",
"WC",68839,04/04/16 16:46,"LDV","White",
"WC",68845,04/04/16 17:17,"Bus","White",
"WC",68846,04/04/16 17:22,"Truck","White",
"WC",68846,04/04/16 17:22,"Car","Silver",
"WC",68848,04/04/16 17:46,"LDV","Other",
"WC",68848,04/04/16 17:46,"LDV","White",
"WC",68848,04/04/16 17:46,"LDV","Other",
"WC",68851,04/04/16 18:16,"Truck","White",
"WC",68856,04/04/16 20:08,"Car","Other",
"WC",68858,04/04/16 20:26,"Truck","White",
"WC",68859,04/04/16 20:40,"Car","Silver",
"WC",68859,04/04/16 20:40,"Other","Other",
"WC",68859,04/04/16 20:40,"LDV","Other",
"WC",68860,04/04/16 21:18,"LDV","Blue",
"WC",68861,04/04/16 22:09,"Car","Other",
"WC",68861,04/04/16 22:09,"Car","Other",
"WC",68863,04/04/16 22:28,"Car","Other",
"WC",68863,04/04/16 22:28,"Car","Other",
"WC",68864,04/04/16 23:11,"Minibus","White",
"WC",68867,05/04/16 00:44,"Truck","Other",
"WC",68867,05/04/16 00:44,"Truck","Other",
"WC",68868,05/04/16 01:42,"Truck","Other",
"WC",68869,05/04/16 02:09,"Car","Other",
"WC",68870,05/04/16 02:20,"Car","White",
"WC",68871,05/04/16 03:02,"Car","Other",
"WC",68873,05/04/16 04:31,"Car","Other",
"WC",68874,05/04/16 05:38,"Truck","Other",
"WC",68875,05/04/16 05:53,"Minibus","Other",
"WC",68879,05/04/16 06:41,"Car","White",
"WC",68882,05/04/16 07:18,"Minibus","White",
"WC",68883,05/04/16 07:35,"Car","Blue",
"WC",68885,05/04/16 07:47,"LDV","White",
"WC",68887,05/04/16 07:53,"Truck","White",
"WC",68888,05/04/16 08:01,"LDV","White",
"WC",68889,05/04/16 08:08,"Taxi","White",
"WC",68889,05/04/16 08:08,"Car","White",
"WC",68889,05/04/16 08:08,"Taxi","White",
"WC",68889,05/04/16 08:08,"Taxi","White",
"WC",68889,05/04/16 08:08,"Taxi","Yellow",
"WC",68890,05/04/16 08:24,"Minibus","White",
"WC",68891,05/04/16 08:24,"Truck","White",
"WC",68892,05/04/16 08:31,"Minibus","White",
"WC",68893,05/04/16 08:34,"Car","White",
"WC",68894,05/04/16 08:38,"Car","White",
"WC",68895,05/04/16 08:45,"Car","Other",
"WC",68895,05/04/16 08:45,"Motorcycle","Other",
"WC",68896,05/04/16 08:49,"Car","White",
"WC",68897,05/04/16 08:58,"Minibus","White",
"WC",68903,05/04/16 09:28,"LDV","White",
"WC",68904,05/04/16 09:31,"Minibus","White",
"WC",68906,05/04/16 09:38,"Car","White",
"WC",68911,05/04/16 10:10,"LDV","Other",
"WC",68912,05/04/16 10:49,"Car","Other",
"WC",68914,05/04/16 11:05,"Car","Green",
"WC",68917,05/04/16 11:29,"Motorcycle","Red",
"WC",68921,05/04/16 12:41,"Truck","White",
"WC",68923,05/04/16 12:46,"Car","Red",
"WC",68924,05/04/16 12:58,"Truck","White",
"WC",68928,05/04/16 13:06,"Car","Silver",
"WC",68929,05/04/16 13:05,"Car","White",
"WC",68930,05/04/16 13:10,"Truck","White",
"WC",68931,05/04/16 13:14,"Car","White",
"WC",68932,05/04/16 13:28,"LDV","Red",
"WC",68934,05/04/16 13:41,"LDV","White",
"WC",68935,05/04/16 13:44,"Truck","White",
"WC",68937,05/04/16 14:02,"Car","Green",
"WC",68942,05/04/16 14:49,"LDV","White",
"WC",68946,05/04/16 15:12,"LDV","White",
"WC",68948,05/04/16 15:15,"Car","White",
"WC",68951,05/04/16 15:33,"LDV","White",
"WC",68952,05/04/16 15:48,"LDV","Other",
"WC",68952,05/04/16 15:48,"LDV","Other",
"WC",68954,05/04/16 15:56,"Car","Red",
"WC",68955,05/04/16 16:02,"Truck","White",
"WC",68959,05/04/16 16:17,"Car","Blue",
"WC",68962,05/04/16 17:05,"Car","White",
"WC",68966,05/04/16 17:29,"Car","Blue",
"WC",68969,05/04/16 17:47,"Car","Blue",
"WC",68975,05/04/16 18:48,"Car","Other",
"WC",68976,05/04/16 19:06,"Car","Other",
"WC",68978,05/04/16 20:02,"Car","Other",
"WC",68979,05/04/16 20:06,"Taxi","White",
"WC",68979,05/04/16 20:06,"Car","Other",
"WC",68980,05/04/16 20:45,"Minibus","White",
"WC",68981,05/04/16 20:57,"Car","White",
"WC",68982,05/04/16 21:06,"Car","Other",
"WC",68983,05/04/16 22:02,"Taxi","White",
"WC",68984,05/04/16 22:38,"Car","Other",
"WC",68985,05/04/16 22:59,"Truck","Other",
"WC",68986,05/04/16 23:03,"Car","White",
