"Network ID","Event Id","Created Local Date Time","No Injuries","Injury Type"
"WC",116737,18/12/17 15:57,0,"None"
"WC",116738,18/12/17 16:03,0,"None"
"WC",116739,18/12/17 16:08,0,"None"
"WC",116741,18/12/17 16:07,0,"None"
"WC",116742,18/12/17 16:23,0,"None"
"WC",116744,18/12/17 17:32,0,"None"
"WC",116745,18/12/17 18:52,0,"None"
"WC",116748,18/12/17 19:56,0,"None"
"WC",116749,18/12/17 20:21,0,"None"
"WC",116750,18/12/17 20:26,0,"None"
"WC",116751,18/12/17 20:56,1,"Light"
"WC",116752,18/12/17 20:57,0,"None"
"WC",116754,18/12/17 22:18,0,"None"
"WC",116755,18/12/17 22:28,0,"None"
"WC",116756,18/12/17 23:56,0,"None"
"WC",116757,19/12/17 00:33,0,"None"
"WC",116758,19/12/17 01:08,0,"None"
"WC",116759,19/12/17 01:55,0,"None"
"WC",116760,19/12/17 02:03,0,"None"
"WC",116761,19/12/17 02:37,0,"None"
"WC",116762,19/12/17 03:42,0,"None"
"WC",116764,19/12/17 06:19,0,"None"
"WC",116765,19/12/17 06:42,0,"None"
"WC",116766,19/12/17 06:45,0,"None"
"WC",116767,19/12/17 06:54,0,"None"
"WC",116768,19/12/17 06:55,16,"Light"
"WC",116769,19/12/17 07:04,0,"None"
"WC",116770,19/12/17 08:42,1,"Light"
"WC",116772,19/12/17 09:12,0,"None"
"WC",116775,19/12/17 09:44,0,"None"
"WC",116777,19/12/17 09:57,0,"None"
"WC",116778,19/12/17 10:12,0,"None"
"WC",116780,19/12/17 10:49,0,"None"
"WC",116784,19/12/17 11:27,0,"None"
"WC",116786,19/12/17 12:21,0,"None"
"WC",116788,19/12/17 13:26,0,"None"
"WC",116789,19/12/17 13:43,0,"None"
"WC",116792,19/12/17 13:28,0,"None"
"WC",116793,19/12/17 14:00,0,"None"
"WC",116794,19/12/17 14:45,0,"None"
"WC",116795,19/12/17 14:56,0,"None"
"WC",116799,19/12/17 15:20,0,"None"
"WC",116800,19/12/17 15:28,0,"None"
"WC",116801,19/12/17 16:30,0,"None"
"WC",116802,19/12/17 16:34,1,"Light"
"WC",116804,19/12/17 16:54,0,"None"
"WC",116810,19/12/17 17:34,0,"None"
"WC",116812,19/12/17 18:14,0,"None"
"WC",116814,19/12/17 22:01,1,"Light"
"WC",116815,19/12/17 22:12,1,"Light"
"WC",116816,19/12/17 23:17,0,"None"
"WC",116817,20/12/17 00:35,0,"None"
"WC",116818,20/12/17 01:35,0,"None"
"WC",116819,20/12/17 01:48,0,"None"
"WC",116820,20/12/17 01:59,0,"None"
"WC",116821,20/12/17 03:57,0,"None"
"WC",116822,20/12/17 05:07,0,"None"
"WC",116823,20/12/17 05:16,0,"None"
"WC",116824,20/12/17 05:57,0,"None"
"WC",116825,20/12/17 06:37,1,"Light"
"WC",116826,20/12/17 07:20,0,"None"
"WC",116828,20/12/17 08:11,0,"None"
"WC",116829,20/12/17 08:33,0,"None"
"WC",116830,20/12/17 08:50,0,"None"
"WC",116831,20/12/17 09:01,0,"None"
"WC",116832,20/12/17 09:09,0,"None"
"WC",116833,20/12/17 09:14,0,"None"
"WC",116835,20/12/17 10:02,0,"None"
"WC",116837,20/12/17 11:15,0,"None"
"WC",116838,20/12/17 11:24,0,"None"
"WC",116840,20/12/17 11:41,0,"None"
"WC",116841,20/12/17 11:55,0,"None"
"WC",116842,20/12/17 12:08,0,"None"
"WC",116844,20/12/17 12:44,0,"None"
"WC",116847,20/12/17 13:36,0,"None"
"WC",116848,20/12/17 13:36,0,"None"
"WC",116849,20/12/17 13:38,0,"None"
"WC",116850,20/12/17 13:49,0,"None"
"WC",116853,20/12/17 14:27,1,"Severe"
"WC",116854,20/12/17 14:28,0,"None"
"WC",116855,20/12/17 14:57,0,"None"
"WC",116858,20/12/17 16:43,0,"None"
"WC",116859,20/12/17 16:57,0,"None"
"WC",116860,20/12/17 17:20,0,"None"
"WC",116861,20/12/17 17:22,0,"None"
"WC",116864,20/12/17 19:43,0,"None"
"WC",116865,20/12/17 20:31,0,"None"
"WC",116867,20/12/17 22:13,0,"None"
"WC",116868,20/12/17 23:28,0,"None"
"WC",116869,21/12/17 02:58,0,"None"
"WC",116870,21/12/17 05:55,0,"None"
"WC",116871,21/12/17 06:13,0,"None"
"WC",116872,21/12/17 06:39,0,"None"
"WC",116873,21/12/17 07:03,0,"None"
"WC",116876,21/12/17 07:22,0,"None"
"WC",116877,21/12/17 07:35,0,"None"
"WC",116878,21/12/17 07:49,0,"None"
"WC",116879,21/12/17 07:52,0,"None"
"WC",116880,21/12/17 08:00,0,"None"
"WC",116881,21/12/17 08:04,0,"None"
"WC",116882,21/12/17 08:14,0,"None"
"WC",116883,21/12/17 08:20,0,"None"
"WC",116884,21/12/17 08:37,0,"None"
"WC",116885,21/12/17 09:13,0,"None"
"WC",116886,21/12/17 09:36,0,"None"
"WC",116887,21/12/17 10:11,0,"None"
"WC",116888,21/12/17 10:11,0,"None"
"WC",116889,21/12/17 10:18,0,"None"
"WC",116890,21/12/17 10:25,0,"None"
"WC",116891,21/12/17 11:25,0,"None"
"WC",116892,21/12/17 11:31,0,"None"
"WC",116894,21/12/17 12:13,0,"None"
"WC",116896,21/12/17 13:39,0,"None"
"WC",116897,21/12/17 13:45,0,"None"
"WC",116898,21/12/17 13:55,0,"None"
"WC",116899,21/12/17 14:26,0,"None"
"WC",116900,21/12/17 14:34,0,"None"
"WC",116903,21/12/17 14:35,0,"None"
"WC",116904,21/12/17 15:27,0,"None"
"WC",116905,21/12/17 16:22,0,"None"
"WC",116906,21/12/17 16:36,0,"None"
"WC",116909,21/12/17 17:49,0,"None"
"WC",116910,21/12/17 18:30,0,"None"
"WC",116911,21/12/17 18:50,0,"None"
"WC",116912,21/12/17 19:13,0,"None"
"WC",116915,21/12/17 20:45,0,"None"
"WC",116916,21/12/17 21:35,0,"None"
"WC",116917,21/12/17 21:57,0,"None"
"WC",116918,21/12/17 22:44,0,"None"
"WC",116919,21/12/17 22:49,0,"None"
"WC",116920,22/12/17 00:39,0,"None"
"WC",116921,22/12/17 01:55,0,"None"
"WC",116922,22/12/17 04:28,0,"None"
"WC",116923,22/12/17 04:31,1,"Light"
"WC",116924,22/12/17 05:25,0,"None"
"WC",116926,22/12/17 06:40,0,"None"
"WC",116927,22/12/17 08:16,0,"None"
"WC",116930,22/12/17 09:51,0,"None"
"WC",116932,22/12/17 09:58,0,"None"
"WC",116933,22/12/17 10:02,0,"None"
"WC",116934,22/12/17 10:09,0,"None"
"WC",116937,22/12/17 11:03,0,"None"
"WC",116940,22/12/17 11:44,0,"None"
"WC",116943,22/12/17 12:20,0,"None"
"WC",116944,22/12/17 12:34,0,"None"
"WC",116946,22/12/17 13:17,0,"None"
"WC",116947,22/12/17 13:21,0,"None"
"WC",116948,22/12/17 13:20,0,"None"
"WC",116950,22/12/17 14:29,0,"None"
"WC",116951,22/12/17 14:34,0,"None"
"WC",116952,22/12/17 15:48,0,"None"
"WC",116953,22/12/17 15:51,0,"None"
"WC",116954,22/12/17 16:21,0,"None"
"WC",116955,22/12/17 16:23,0,"None"
"WC",116956,22/12/17 16:51,0,"None"
"WC",116957,22/12/17 17:16,0,"None"
"WC",116958,22/12/17 17:18,0,"None"
"WC",116959,22/12/17 17:32,0,"None"
"WC",116962,22/12/17 21:29,0,"None"
"WC",116963,22/12/17 21:56,0,"None"
"WC",116964,22/12/17 22:42,0,"None"
"WC",116965,22/12/17 22:58,0,"None"
"WC",116966,22/12/17 23:15,0,"None"
"WC",116967,23/12/17 00:19,0,"None"
"WC",116969,23/12/17 00:24,0,"None"
"WC",116971,23/12/17 00:28,0,"None"
"WC",116972,23/12/17 01:29,0,"None"
"WC",116973,23/12/17 03:55,0,"None"
"WC",116974,23/12/17 04:15,0,"None"
"WC",116975,23/12/17 04:21,0,"None"
"WC",116976,23/12/17 05:16,0,"None"
"WC",116978,23/12/17 05:50,0,"None"
"WC",116980,23/12/17 06:57,0,"None"
"WC",116982,23/12/17 07:44,0,"None"
"WC",116985,23/12/17 10:34,0,"None"
"WC",116986,23/12/17 11:04,0,"None"
"WC",116987,23/12/17 11:08,0,"None"
"WC",116988,23/12/17 11:36,1,"Light"
"WC",116990,23/12/17 12:06,3,"Light"
"WC",116990,23/12/17 12:06,1,"Severe"
"WC",116991,23/12/17 13:02,1,"Light"
"WC",116992,23/12/17 13:22,0,"None"
"WC",116994,23/12/17 13:23,0,"None"
"WC",116995,23/12/17 13:49,0,"None"
"WC",116997,23/12/17 14:14,0,"None"
"WC",116998,23/12/17 14:18,0,"None"
"WC",117000,23/12/17 14:49,0,"None"
"WC",117001,23/12/17 15:24,0,"None"
"WC",117003,23/12/17 16:38,0,"None"
"WC",117004,23/12/17 19:00,0,"None"
"WC",117006,23/12/17 19:41,0,"None"
"WC",117007,23/12/17 20:12,0,"None"
"WC",117010,23/12/17 21:13,0,"None"
"WC",117011,23/12/17 21:53,0,"None"
"WC",117012,23/12/17 21:57,0,"None"
"WC",117014,23/12/17 22:55,0,"None"
"WC",117015,23/12/17 23:17,0,"None"
"WC",117016,23/12/17 23:36,0,"None"
"WC",117017,23/12/17 23:46,0,"None"
"WC",117018,23/12/17 23:59,0,"None"
"WC",117019,24/12/17 00:51,0,"None"
"WC",117020,24/12/17 01:27,0,"None"
"WC",117021,24/12/17 01:53,0,"None"
"WC",117024,24/12/17 02:32,0,"None"
"WC",117026,24/12/17 03:16,0,"None"
"WC",117029,24/12/17 04:06,0,"None"
"WC",117030,24/12/17 04:35,0,"None"
"WC",117032,24/12/17 05:28,0,"None"
"WC",117033,24/12/17 06:23,0,"None"
"WC",117034,24/12/17 07:40,0,"None"
"WC",117035,24/12/17 09:00,0,"None"
"WC",117037,24/12/17 09:30,0,"None"
"WC",117038,24/12/17 11:07,0,"None"
"WC",117039,24/12/17 11:54,0,"None"
"WC",117043,24/12/17 15:42,0,"None"
"WC",117044,24/12/17 16:06,0,"None"
"WC",117045,24/12/17 16:23,0,"None"
"WC",117046,24/12/17 17:14,0,"None"
"WC",117047,24/12/17 17:26,0,"None"
"WC",117048,24/12/17 17:26,1,"Light"
"WC",117048,24/12/17 17:26,1,"Severe"
"WC",117049,24/12/17 17:30,0,"None"
"WC",117050,24/12/17 17:35,0,"None"
"WC",117052,24/12/17 21:12,0,"None"
"WC",117053,24/12/17 21:37,0,"None"
"WC",117054,24/12/17 21:58,0,"None"
"WC",117056,24/12/17 22:42,0,"None"
"WC",117058,24/12/17 22:53,0,"None"
"WC",117059,25/12/17 00:34,0,"None"
"WC",117060,25/12/17 03:35,1,"Light"
"WC",117061,25/12/17 03:55,0,"None"
"WC",117062,25/12/17 04:23,0,"None"
"WC",117064,25/12/17 04:44,0,"None"
"WC",117066,25/12/17 05:55,0,"None"
"WC",117067,25/12/17 06:54,0,"None"
"WC",117072,25/12/17 11:53,0,"None"
"WC",117074,25/12/17 13:17,0,"None"
"WC",117076,25/12/17 13:26,0,"None"
"WC",117077,25/12/17 14:04,0,"None"
"WC",117082,25/12/17 18:14,0,"None"
"WC",117083,25/12/17 18:15,0,"None"
"WC",117084,25/12/17 20:41,0,"None"
"WC",117085,25/12/17 20:49,0,"None"
"WC",117086,25/12/17 21:36,0,"None"
"WC",117087,25/12/17 21:45,0,"None"
"WC",117088,25/12/17 22:10,0,"None"
"WC",117089,25/12/17 22:13,0,"None"
"WC",117091,26/12/17 02:14,0,"None"
"WC",117092,26/12/17 04:44,0,"None"
"WC",117093,26/12/17 05:03,0,"None"
"WC",117095,26/12/17 05:38,0,"None"
"WC",117096,26/12/17 07:55,0,"None"
"WC",117097,26/12/17 08:36,0,"None"
"WC",117098,26/12/17 08:42,0,"None"
"WC",117099,26/12/17 09:22,0,"None"
"WC",117100,26/12/17 11:00,0,"None"
"WC",117101,26/12/17 11:07,0,"None"
"WC",117103,26/12/17 11:42,0,"None"
"WC",117104,26/12/17 12:00,0,"None"
"WC",117105,26/12/17 12:28,0,"None"
"WC",117106,26/12/17 13:37,0,"None"
"WC",117107,26/12/17 13:45,0,"None"
"WC",117108,26/12/17 14:19,0,"None"
"WC",117110,26/12/17 16:07,0,"None"
"WC",117111,26/12/17 17:34,2,"Severe"
"WC",117111,26/12/17 17:34,2,"Light"
"WC",117112,26/12/17 18:49,2,"Light"
"WC",117114,26/12/17 20:19,0,"None"
"WC",117115,26/12/17 22:44,0,"None"
"WC",117116,26/12/17 22:49,1,"Severe"
"WC",117118,27/12/17 00:53,0,"None"
"WC",117123,27/12/17 07:32,0,"None"
"WC",117125,27/12/17 08:03,0,"None"
"WC",117127,27/12/17 08:32,1,"Light"
"WC",117129,27/12/17 09:38,0,"None"
"WC",117130,27/12/17 10:02,0,"None"
"WC",117133,27/12/17 10:32,0,"None"
"WC",117136,27/12/17 11:11,0,"None"
"WC",117138,27/12/17 11:17,0,"None"
"WC",117140,27/12/17 11:22,0,"None"
"WC",117143,27/12/17 11:35,0,"None"
"WC",117146,27/12/17 12:06,0,"None"
"WC",117148,27/12/17 12:12,0,"None"
"WC",117149,27/12/17 12:34,1,"Light"
"WC",117150,27/12/17 12:32,0,"None"
"WC",117152,27/12/17 12:51,0,"None"
"WC",117156,27/12/17 13:26,0,"None"
"WC",117157,27/12/17 13:40,0,"None"
"WC",117158,27/12/17 13:46,0,"None"
"WC",117159,27/12/17 14:05,0,"None"
"WC",117160,27/12/17 14:31,3,"Light"
"WC",117161,27/12/17 14:35,0,"None"
"WC",117162,27/12/17 15:10,0,"None"
"WC",117163,27/12/17 15:16,0,"None"
"WC",117164,27/12/17 15:50,0,"None"
"WC",117165,27/12/17 16:15,0,"None"
"WC",117166,27/12/17 16:33,0,"None"
"WC",117167,27/12/17 16:40,0,"None"
"WC",117168,27/12/17 17:04,0,"None"
"WC",117169,27/12/17 17:22,0,"None"
"WC",117170,27/12/17 17:29,0,"None"
"WC",117171,27/12/17 17:34,0,"None"
"WC",117172,27/12/17 17:55,0,"None"
"WC",117173,27/12/17 18:25,0,"None"
"WC",117174,27/12/17 18:59,0,"None"
"WC",117175,27/12/17 18:59,0,"None"
"WC",117176,27/12/17 19:29,0,"None"
"WC",117178,28/12/17 08:42,0,"None"
"WC",117179,28/12/17 09:03,0,"None"
"WC",117180,28/12/17 09:09,0,"None"
"WC",117181,28/12/17 09:45,0,"None"
"WC",117182,28/12/17 09:47,0,"None"
"WC",117183,28/12/17 09:50,0,"None"
"WC",117185,28/12/17 09:55,0,"None"
"WC",117186,28/12/17 09:57,0,"None"
"WC",117187,28/12/17 10:16,0,"None"
"WC",117188,28/12/17 10:17,0,"None"
"WC",117190,28/12/17 10:58,0,"None"
"WC",117191,28/12/17 10:59,1,"Fatality"
"WC",117197,28/12/17 13:33,0,"None"
"WC",117198,28/12/17 13:35,0,"None"
"WC",117199,28/12/17 13:45,0,"None"
"WC",117200,28/12/17 14:13,0,"None"
"WC",117201,28/12/17 14:19,0,"None"
"WC",117202,28/12/17 14:31,0,"None"
"WC",117203,28/12/17 14:34,0,"None"
"WC",117204,28/12/17 14:36,0,"None"
"WC",117206,28/12/17 15:27,0,"None"
"WC",117207,28/12/17 15:41,0,"None"
"WC",117208,28/12/17 16:26,0,"None"
"WC",117209,28/12/17 16:33,0,"None"
"WC",117211,28/12/17 16:43,0,"None"
"WC",117212,28/12/17 16:48,0,"None"
"WC",117213,28/12/17 17:13,0,"None"
"WC",117214,28/12/17 17:37,0,"None"
"WC",117215,28/12/17 18:05,0,"None"
"WC",117216,28/12/17 19:15,0,"None"
"WC",117218,28/12/17 20:03,0,"None"
"WC",117219,28/12/17 20:10,0,"None"
"WC",117220,28/12/17 20:10,0,"None"
"WC",117223,28/12/17 22:09,0,"None"
"WC",117227,28/12/17 22:52,0,"None"
"WC",117228,28/12/17 23:31,0,"None"
"WC",117231,29/12/17 00:45,3,"Light"
"WC",117232,29/12/17 05:59,1,"Light"
"WC",117233,29/12/17 06:17,0,"None"
"WC",117234,29/12/17 06:29,0,"None"
"WC",117236,29/12/17 09:39,0,"None"
"WC",117237,29/12/17 09:49,0,"None"
"WC",117238,29/12/17 09:53,0,"None"
"WC",117239,29/12/17 09:55,0,"None"
"WC",117241,29/12/17 10:03,0,"None"
"WC",117243,29/12/17 10:46,0,"None"
"WC",117244,29/12/17 10:47,0,"None"
"WC",117245,29/12/17 11:20,0,"None"
"WC",117246,29/12/17 11:31,0,"None"
"WC",117248,29/12/17 12:10,0,"None"
"WC",117249,29/12/17 12:29,0,"None"
"WC",117250,29/12/17 13:26,0,"None"
"WC",117251,29/12/17 13:35,0,"None"
"WC",117255,29/12/17 14:14,0,"None"
"WC",117256,29/12/17 14:29,0,"None"
"WC",117257,29/12/17 14:44,0,"None"
"WC",117258,29/12/17 15:32,0,"None"
"WC",117259,29/12/17 15:52,0,"None"
"WC",117261,29/12/17 15:57,0,"None"
"WC",117262,29/12/17 16:10,0,"None"
"WC",117264,29/12/17 17:02,0,"None"
"WC",117265,29/12/17 17:50,0,"None"
"WC",117266,29/12/17 17:55,0,"None"
"WC",117268,29/12/17 19:35,0,"None"
"WC",117269,29/12/17 20:21,0,"None"
"WC",117270,29/12/17 20:32,0,"None"
"WC",117271,29/12/17 20:38,0,"None"
"WC",117272,29/12/17 22:21,0,"None"
"WC",117273,29/12/17 23:59,0,"None"
"WC",117274,30/12/17 01:49,0,"None"
"WC",117276,30/12/17 06:33,0,"None"
"WC",117277,30/12/17 07:53,0,"None"
"WC",117280,30/12/17 09:37,0,"None"
"WC",117291,30/12/17 14:55,0,"None"
"WC",117293,30/12/17 16:07,0,"None"
"WC",117294,30/12/17 16:13,0,"None"
"WC",117295,30/12/17 16:22,0,"None"
"WC",117296,30/12/17 19:49,0,"None"
"WC",117297,30/12/17 22:39,0,"None"
"WC",117299,30/12/17 23:50,0,"None"
"WC",117301,31/12/17 03:13,0,"None"
"WC",117302,31/12/17 03:36,0,"None"
"WC",117304,31/12/17 06:12,0,"None"
"WC",117305,31/12/17 06:21,0,"None"
"WC",117308,31/12/17 10:05,0,"None"
"WC",117312,31/12/17 13:20,0,"None"
"WC",117315,31/12/17 13:53,0,"None"
"WC",117316,31/12/17 14:36,0,"None"
"WC",117320,31/12/17 16:20,0,"None"
"WC",117323,31/12/17 17:50,0,"None"
"WC",117324,31/12/17 20:54,0,"None"
"WC",117325,31/12/17 21:27,0,"None"
"WC",117326,31/12/17 22:32,0,"None"
"WC",117327,31/12/17 22:54,0,"None"
"WC",117328,31/12/17 23:18,0,"None"
"WC",117329,31/12/17 23:36,0,"None"
"WC",132287,"Jul  1 2018  3:14AM           ",0,"None"
"WC",132289,"Jul  1 2018  4:28AM           ",0,"None"
"WC",132291,"Jul  1 2018  5:32AM           ",0,"None"
"WC",132296,"Jul  1 2018  7:29AM           ",0,"None"
"WC",132297,"Jul  1 2018  7:46AM           ",0,"None"
"WC",132299,"Jul  1 2018  8:33AM           ",0,"None"
"WC",132300,"Jul  1 2018  8:50AM           ",0,"None"
"WC",132302,"Jul  1 2018  9:16AM           ",0,"None"
"WC",132305,"Jul  1 2018  9:40AM           ",0,"None"
"WC",132306,"Jul  1 2018  9:53AM           ",0,"None"
"WC",132307,"Jul  1 2018  9:54AM           ",0,"None"
"WC",132308,"Jul  1 2018  9:56AM           ",0,"None"
"WC",132309,"Jul  1 2018  9:59AM           ",2,"Light"
"WC",132310,"Jul  1 2018 10:12AM           ",0,"None"
"WC",132311,"Jul  1 2018 10:18AM           ",0,"None"
"WC",132312,"Jul  1 2018 10:21AM           ",0,"None"
"WC",132313,"Jul  1 2018 10:24AM           ",0,"None"
"WC",132315,"Jul  1 2018 10:35AM           ",0,"None"
"WC",132316,"Jul  1 2018 10:37AM           ",0,"None"
"WC",132317,"Jul  1 2018 10:54AM           ",0,"None"
"WC",132318,"Jul  1 2018 10:54AM           ",0,"None"
"WC",132319,"Jul  1 2018 10:55AM           ",0,"None"
"WC",132320,"Jul  1 2018 11:14AM           ",0,"None"
"WC",132321,"Jul  1 2018 11:21AM           ",0,"None"
"WC",132322,"Jul  1 2018 11:24AM           ",0,"None"
"WC",132323,"Jul  1 2018 11:27AM           ",0,"None"
"WC",132324,"Jul  1 2018 11:30AM           ",0,"None"
"WC",132327,"Jul  1 2018 12:14PM           ",0,"None"
"WC",132328,"Jul  1 2018 12:19PM           ",0,"None"
"WC",132329,"Jul  1 2018 12:48PM           ",0,"None"
"WC",132333,"Jul  1 2018  1:44PM           ",0,"None"
"WC",132335,"Jul  1 2018  2:33PM           ",0,"None"
"WC",132336,"Jul  1 2018  2:44PM           ",0,"None"
"WC",132337,"Jul  1 2018  2:48PM           ",0,"None"
"WC",132340,"Jul  1 2018  3:28PM           ",0,"None"
"WC",132341,"Jul  1 2018  3:35PM           ",0,"None"
"WC",132342,"Jul  1 2018  3:39PM           ",0,"None"
"WC",132343,"Jul  1 2018  3:45PM           ",0,"None"
"WC",132344,"Jul  1 2018  4:25PM           ",0,"None"
"WC",132345,"Jul  1 2018  5:08PM           ",0,"None"
"WC",132346,"Jul  1 2018  5:19PM           ",0,"None"
"WC",132347,"Jul  1 2018  5:19PM           ",0,"None"
"WC",132348,"Jul  1 2018  5:41PM           ",0,"None"
"WC",132349,"Jul  1 2018  5:58PM           ",0,"None"
"WC",132350,"Jul  1 2018  7:03PM           ",0,"None"
"WC",132351,"Jul  1 2018  7:21PM           ",0,"None"
"WC",132352,"Jul  1 2018  7:41PM           ",1,"Fatality"
"WC",132353,"Jul  1 2018  8:03PM           ",0,"None"
"WC",132354,"Jul  1 2018  8:26PM           ",0,"None"
"WC",132356,"Jul  1 2018  9:22PM           ",0,"None"
"WC",132358,"Jul  1 2018 10:17PM           ",0,"None"
"WC",132360,"Jul  1 2018 10:58PM           ",0,"None"
"WC",132361,"Jul  1 2018 11:51PM           ",0,"None"
"WC",132362,"Jul  2 2018 12:25AM           ",0,"None"
"WC",132363,"Jul  2 2018 12:29AM           ",0,"None"
"WC",132364,"Jul  2 2018  1:16AM           ",0,"None"
"WC",132365,"Jul  2 2018  1:20AM           ",0,"None"
"WC",132366,"Jul  2 2018  3:20AM           ",0,"None"
"WC",132368,"Jul  2 2018  4:58AM           ",0,"None"
"WC",132369,"Jul  2 2018  5:16AM           ",2,"Light"
"WC",132369,"Jul  2 2018  5:16AM           ",1,"Fatality"
"WC",132371,"Jul  2 2018  5:41AM           ",0,"None"
"WC",132373,"Jul  2 2018  6:41AM           ",0,"None"
"WC",132374,"Jul  2 2018  7:00AM           ",0,"None"
"WC",132376,"Jul  2 2018  7:18AM           ",0,"None"
"WC",132377,"Jul  2 2018  7:18AM           ",0,"None"
"WC",132379,"Jul  2 2018  7:27AM           ",0,"None"
"WC",132380,"Jul  2 2018  7:52AM           ",0,"None"
"WC",132381,"Jul  2 2018  7:59AM           ",0,"None"
"WC",132382,"Jul  2 2018  8:01AM           ",0,"None"
"WC",132383,"Jul  2 2018  8:17AM           ",0,"None"
"WC",132384,"Jul  2 2018  8:20AM           ",0,"None"
"WC",132385,"Jul  2 2018  8:22AM           ",0,"None"
"WC",132388,"Jul  2 2018  8:38AM           ",0,"None"
"WC",132389,"Jul  2 2018  8:44AM           ",0,"None"
"WC",132390,"Jul  2 2018  8:47AM           ",0,"None"
"WC",132391,"Jul  2 2018  9:00AM           ",0,"None"
"WC",132393,"Jul  2 2018  9:10AM           ",0,"None"
"WC",132394,"Jul  2 2018  9:13AM           ",0,"None"
"WC",132395,"Jul  2 2018  9:15AM           ",0,"None"
"WC",132396,"Jul  2 2018  9:21AM           ",0,"None"
"WC",132399,"Jul  2 2018  9:44AM           ",0,"None"
"WC",132400,"Jul  2 2018  9:53AM           ",0,"None"
"WC",132402,"Jul  2 2018 10:10AM           ",0,"None"
"WC",132403,"Jul  2 2018 10:35AM           ",0,"None"
"WC",132405,"Jul  2 2018 10:48AM           ",0,"None"
"WC",132407,"Jul  2 2018 10:56AM           ",0,"None"
"WC",132408,"Jul  2 2018 11:01AM           ",0,"None"
"WC",132409,"Jul  2 2018 11:34AM           ",0,"None"
"WC",132410,"Jul  2 2018 11:41AM           ",0,"None"
"WC",132411,"Jul  2 2018 12:00PM           ",0,"None"
"WC",132412,"Jul  2 2018 12:19PM           ",0,"None"
"WC",132413,"Jul  2 2018 12:27PM           ",0,"None"
"WC",132414,"Jul  2 2018  1:13PM           ",0,"None"
"WC",132415,"Jul  2 2018  1:17PM           ",0,"None"
"WC",132416,"Jul  2 2018  1:07PM           ",0,"None"
"WC",132417,"Jul  2 2018  1:26PM           ",0,"None"
"WC",132418,"Jul  2 2018  1:27PM           ",0,"None"
"WC",132419,"Jul  2 2018  1:29PM           ",0,"None"
"WC",132420,"Jul  2 2018  1:33PM           ",0,"None"
"WC",132422,"Jul  2 2018  1:45PM           ",0,"None"
"WC",132423,"Jul  2 2018  2:00PM           ",0,"None"
"WC",132424,"Jul  2 2018  2:04PM           ",0,"None"
"WC",132425,"Jul  2 2018  2:06PM           ",0,"None"
"WC",132426,"Jul  2 2018  2:26PM           ",0,"None"
"WC",132428,"Jul  2 2018  2:45PM           ",0,"None"
"WC",132429,"Jul  2 2018  2:53PM           ",0,"None"
"WC",132431,"Jul  2 2018  2:42PM           ",0,"None"
"WC",132434,"Jul  2 2018  3:23PM           ",0,"None"
"WC",132435,"Jul  2 2018  3:24PM           ",0,"None"
"WC",132436,"Jul  2 2018  3:45PM           ",1,"Fatality"
"WC",132438,"Jul  2 2018  3:55PM           ",0,"None"
"WC",132439,"Jul  2 2018  3:56PM           ",0,"None"
"WC",132440,"Jul  2 2018  4:12PM           ",0,"None"
"WC",132441,"Jul  2 2018  4:13PM           ",0,"None"
"WC",132442,"Jul  2 2018  4:31PM           ",0,"None"
"WC",132444,"Jul  2 2018  4:41PM           ",0,"None"
"WC",132445,"Jul  2 2018  4:26PM           ",0,"None"
"WC",132446,"Jul  2 2018  4:50PM           ",0,"None"
"WC",132447,"Jul  2 2018  4:51PM           ",0,"None"
"WC",132448,"Jul  2 2018  5:13PM           ",0,"None"
"WC",132449,"Jul  2 2018  5:18PM           ",0,"None"
"WC",132450,"Jul  2 2018  5:20PM           ",0,"None"
"WC",132451,"Jul  2 2018  5:42PM           ",0,"None"
"WC",132452,"Jul  2 2018  5:46PM           ",0,"None"
"WC",132453,"Jul  2 2018  5:53PM           ",0,"None"
"WC",132454,"Jul  2 2018  6:39PM           ",0,"None"
"WC",132455,"Jul  2 2018  7:04PM           ",0,"None"
"WC",132457,"Jul  2 2018  7:18PM           ",0,"None"
"WC",132459,"Jul  2 2018  8:00PM           ",0,"None"
"WC",132460,"Jul  2 2018  8:02PM           ",0,"None"
"WC",132461,"Jul  2 2018  8:32PM           ",0,"None"
"WC",132462,"Jul  2 2018 11:21PM           ",0,"None"
"WC",132463,"Jul  3 2018 12:14AM           ",1,"Fatality"
"WC",132464,"Jul  3 2018  3:29AM           ",0,"None"
"WC",132465,"Jul  3 2018  5:53AM           ",0,"None"
"WC",132466,"Jul  3 2018  6:25AM           ",0,"None"
"WC",132467,"Jul  3 2018  6:30AM           ",0,"None"
"WC",132470,"Jul  3 2018  6:37AM           ",0,"None"
"WC",132471,"Jul  3 2018  6:38AM           ",0,"None"
"WC",132472,"Jul  3 2018  6:42AM           ",0,"None"
"WC",132473,"Jul  3 2018  7:00AM           ",0,"None"
"WC",132474,"Jul  3 2018  6:52AM           ",0,"None"
"WC",132475,"Jul  3 2018  7:21AM           ",0,"None"
"WC",132476,"Jul  3 2018  7:23AM           ",0,"None"
"WC",132477,"Jul  3 2018  7:24AM           ",0,"None"
"WC",132478,"Jul  3 2018  7:29AM           ",0,"None"
"WC",132479,"Jul  3 2018  7:40AM           ",0,"None"
"WC",132481,"Jul  3 2018  7:46AM           ",0,"None"
"WC",132482,"Jul  3 2018  7:48AM           ",0,"None"
